39.9548158049583	-75.1836068183184	Slainte Pub & Grill	3000 Market St; 19104
40.3071	-75.12981	Slate	102 S 21st St
39.9522486026619	-75.1716919960785	Smiths Restaurant & Lounge	39-41 S 19th Street
39.9538174	-75.2028336	Smokey Joe's	210 South 40th Street
39.9495395622881	-75.158919095993	Smokin' Betty's	116 S. 11th Street
39.927312	-75.171478	South Philly Tap Room	1509 Mifflin Street
39.9404771	-75.1493607	Southwark	701 S. 4th St.
39.9507154	-75.1687386	Square 1682	121 South 17th Street
39.9646285	-75.166045	St. Stephen's Green	1701 Green St
39.930249	-75.163265	Stateside	1536 E. Passyunk Avenue
39.9500081317078	-75.1446980850962	Sto's Bar	236 Market Street
39.9274289	-75.1661806	Stogie Joe's Tavern	1802 East Passyunk Avenue
39.9480724	-75.1592369	Strangelove's	216 S. 11th Street
39.95061	-75.1696599	SuGa	1720 Sansom Street
40.0171013	-75.2104492	T. Hogans	5109 Rochelle Avenue
39.948458161501	-75.160737411182	Tabu Lounge & Sports Bar	200 S 12th Street
39.921596	-75.178679	Taproom on 19th	2400 S. 19th Street
39.9417	-75.15187	Tattooed Mom	530 South Street
39.94905	-75.16485	Tavern on Broad	200 S. Broad Street
39.94726	-75.16153	Tavern on Camac	243 S Camac Street
40.0771	-75.20891	Tavern on the Hill	8636 Germantown Avenue
39.9259908858022	-75.3504742161407	Tavola Restaurant + Bar	400 W Sproul Road
39.450643	-75.700748	Tequilas Restaurant	1602 Locust St
39.94771	-75.16827	Teresa's Next Door	126 North Wayne Avenue
39.951299	-75.170682	The Franklin Bar	112 S. 18th Street
40.022519836495	-75.32037	The Grog Grill	863 West Lancaster Avenue
39.95018	-75.16253	The Olde Bar	125 Walnut Street
39.9485207	-75.1436081	The Plough & the Stars	123 Chestnut Street
39.9500001533391	-75.1625513634234	Time	1315 Sansom Street
40.02154	-75.122587	Tinto	114 S. 20th Street
39.954456482215	-75.166754279599	Tir Na Nog	1600 Arch Street; 19103
39.9466238	-75.1609139	Tria Washington Square West	1137 Spruce Street
39.9486	-75.17402	Twenty Manning Grill	261 S 20th St
39.9418297	-75.1451111	Twisted Tail, The	509-511 S. 2nd Street
39.961536980092	-75.155339421034	Union Transfer	1026 Spring Garden Street
39.957207	-75.1699827	Urban Farmer	1850 Benjamin Franklin Parkway
39.9670245	-75.1729544	Urban Saloon	2120 Fairmount Avenue
39.94685	-75.16221	Valanni	1229 Spruce Street
39.9512	-75.1707	Vango Lounge and Skybar	116 S 18th Street
39.94629	-75.1577499	Varga Bar	941 Spruce St
39.9479310476302	-75.1614279836694	Vedge	1221 Locust Street
39.9489408	-75.1668194	Vesper	223 South Sydenham Street
39.9491057409491	-75.1424021097565	Victoria Freehouse, The	10 S. Front Street
39.94955	-75.16176	Vintage Wine Bar and Bistro	129 S 13th Street
39.9279404	-75.1620865	Watkin's Drinkery	1712 S 10th Street
39.9595144642009	-75.1634573936462	Westy's	1440 Callowhill Street
39.95352	-75.19293	White Dog Cafe	3420 Sansom Street
40.02473	-75.22226	Winnie's Le Bus	4266 Main Street
39.9488828660013	-75.1623129075466	Woody's Bar	202 S 13th Street; 19107
39.9416	-75.15031	Woolly Mammoth	430 South Street
39.7411499	-75.5503387	World Cafe Live	3025 Walnut Street
39.9510999	-75.17072	Wrap Shack	120 S 18th Street
39.9428834	-75.1455958	Xochitl	408 South 2nd Street
39.9559497	-75.1571026	Yakitori Boy	211 N. 11th Street
39.9461327	-75.1458893	Zahav	237 St. James Place
39.9536479550674	-75.1891877264587	Zavino	112 S 13th Street
39.9536479550674	-75.1891877264587	Zavino- University City	3200 Chestnut Street
39.947325734072	-75.154311399607	M Restaurant at The Morris House	231 S. 8th Street
39.9518509	-75.1738815	1 Tippling Place	2006 Chestnut Street
39.9368929656445	-75.1667970791459	Boot & Saddle	1131 S. Broad Street
40.0751991	-75.2045288	Campbell's Place	8337 Germantown Avenue
39.95046	-75.16921	Coeur	824 South 8th Street
39.9495999	-75.14325	Drinker's Tavern	124 Market Street
40.0527907	-74.9089395	Era	2743 Poplar Street
39.9496993	-75.1457815	FARMiCiA	15 South 3rd Street
39.9495999	-75.16115	Fergie's Pub	1214 Sansom Street
39.969539	-75.1346	Frankford Hall	1210 Frankford Avenue
39.97966	-75.11618	Green Rock Tavern	2546 E. Lehigh Avenue
39.941049	-75.160847	Hawthorne's Biercafe	738 S. 11th Street
39.97052	-75.1347399	Kensington Quarters	1310 Frankford Avenue
40.02214	-75.21869	Mad River Manayunk	4100 Main Street
39.95538	-75.20261	New Delhi	4004 Chestnut Street
39.9791353607455	-75.160534072999	Pub Webb	1527 Cecil B Moore Avenue
39.927312	-75.171478	South	600 N. Broad Street
39.94561	-75.1717682	Southgate	1801 Lombard Street
39.950901	-75.1748505	Supper	926 South Street
39.9305497	-75.1682524	Dolphin Tavern, The	1539 South Broad Street
40.02741	-75.06121	Grey Lodge Pub	6235 Frankford Avenue
39.9422112	-75.1455536	HeadHouse	122 Lombard St
39.95152142926	-75.174809946697	Helium Comedy Club	2031 Sansom Street
39.9477765	-75.1664246	Howl At The Moon	258 S. 15th Street
39.9487991	-75.1461029	Monkey Bar	301 Chestnut Street
39.9378	-75.15794	Neuf Restaurant	943 South 9th Street
39.9643299	-75.14044	North Bowl	909 N. 2nd St
39.9494514	-75.1441574	Serrano	20 S. 2nd Street
39.95561	-75.16893	Sky Garten	1717 Arch Street
39.9490984775548	-75.1490797055604	Stratus Rooftop Lounge	433 Chestnut Street
39.9588257	-75.1566756	Trestle Inn, The	339 N 11th St
